"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"8821","I asked gabe for starbucks  and he wouldnt. Then the second colton came over and said he wanted it Gabe jumped on it. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> #imchoppedliver",FALSE,3,NA,2016-08-23 03:03:26,FALSE,NA,"767920153375813632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___arigonzalez1",0,FALSE,FALSE,NA,NA
"8822","I love starbucks <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>",FALSE,0,NA,2016-08-23 03:03:18,FALSE,NA,"767920119091597312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saamaanthuug_",2,FALSE,FALSE,NA,NA
"8823","I've had Starbucks so far in two days <ed><U+00A0><U+00BD><ed><U+00B9><U+0082>",FALSE,0,NA,2016-08-23 03:03:15,FALSE,NA,"767920106223513600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arsxo_",0,FALSE,FALSE,NA,NA
"8824","@JackDail what's your favorite Starbucks drink",FALSE,0,"JackDail",2016-08-23 03:03:12,FALSE,"767919940166791168","767920095150612480","474446451","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natedolann",0,FALSE,FALSE,NA,NA
"8825","someone give me money so I can buy 2 Starbucks drinks for my fav twins tomorrow",FALSE,0,NA,2016-08-23 03:03:10,FALSE,NA,"767920086719995904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thekatiehuynh",0,FALSE,FALSE,NA,NA
"8826","At Starbucks — https://t.co/yE2MFKEfIF",FALSE,0,NA,2016-08-23 03:03:09,FALSE,NA,"767920080982151168",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","GianniGabriel",0,FALSE,FALSE,"103.85304","1.29402"
"8827","@brooksdMusic I don't know, I've been hearing mighty good things about that Starbucks kid....",FALSE,0,"brooksdMusic",2016-08-23 03:03:07,FALSE,"767913182488850432","767920074720063488","2428477148","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","helenrheard",0,FALSE,FALSE,NA,NA
"8828","RT @BrentRivera: can I get you Starbucks this morning? <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> I'll drop it off at your house <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>",FALSE,0,NA,2016-08-23 03:03:07,FALSE,NA,"767920074535624704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ARIZOZOLEK",967,TRUE,FALSE,NA,NA
"8829","@gvanthomme @Starbucks if you love nothing but pure sugar in a cup",FALSE,0,"gvanthomme",2016-08-23 03:03:01,FALSE,"752890994341842944","767920049231364096","54977993","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JosephMarrr",0,FALSE,FALSE,NA,NA
"8830","A great day indeed<U+2764><U+FE0F> Thanks, #Starbucks <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> - ILA https://t.co/hMwcrATKoc",FALSE,1,NA,2016-08-23 03:03:01,FALSE,NA,"767920048841392128",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ailamariereyes",0,FALSE,FALSE,NA,NA
"8831","Just need one more game piece for my #StarbucksForLife. Common @Starbucks, GIVE IT TO ME! #fanforlife #CoffeeAddict https://t.co/o60J2cN3zP",FALSE,1,NA,2016-08-23 03:03:01,FALSE,NA,"767920047243177984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MDMGeek",0,FALSE,FALSE,NA,NA
"8832","I really need to stop getting Starbucks &amp; soda<ed><U+00A0><U+00BD><ed><U+00B9><U+0081>",FALSE,0,NA,2016-08-23 03:02:57,FALSE,NA,"767920033204871168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jazzie_lovee",0,FALSE,FALSE,NA,NA
"8833","I want Starbucks and sushi :-(",FALSE,1,NA,2016-08-23 03:02:49,FALSE,NA,"767919997100302336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andreachvzz",0,FALSE,FALSE,NA,NA
"8834","RT @Starbucks: 3 ways to brighten your day: <U+2600><U+FE0F>, bubbles &amp; ordering your #Teavana <U+2728>sparking<U+2728>. #MBTL #PGTL https://t.co/65nv7sX0Ag",FALSE,0,NA,2016-08-23 03:02:34,FALSE,NA,"767919933795606528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordyanhansen",115,TRUE,FALSE,NA,NA
"8835","@Starbucks pls put a Starbucks in Glasgow. Thx https://t.co/JCOnnXSnyL",FALSE,1,"Starbucks",2016-08-23 03:02:18,FALSE,NA,"767919866795925509","30973","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","confidentthats1",0,FALSE,FALSE,NA,NA
"8836","RT @chelsibrianneee: Kinda want Starbucks",FALSE,0,NA,2016-08-23 03:02:00,FALSE,NA,"767919792120442882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_bitchitsmaria",3,TRUE,FALSE,NA,NA
"8837","RT @jennaadkinsss: i haven't had starbucks this whole school year someone make my day tomorrow<U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",FALSE,0,NA,2016-08-23 03:01:59,FALSE,NA,"767919789897637888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SydneyESommer",4,TRUE,FALSE,NA,NA
"8838","marked a little something off of our bucket list today <U+2615><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @ Starbucks https://t.co/fIrwC5TDlH",FALSE,0,NA,2016-08-23 03:01:53,FALSE,NA,"767919763909648385",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","annaodom_",0,FALSE,FALSE,NA,NA
"8839","@SecondPrinces he is my white girl starbucks order",FALSE,1,"SecondPrinces",2016-08-23 03:01:46,FALSE,"767919549479989248","767919733987565568","734609643067060224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whotfisniles",0,FALSE,FALSE,NA,NA
"8840","RT @anhthunguy: you know you're hella asian when you go to starbucks and get milk tea <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/LjQ9dEPw1I",FALSE,0,NA,2016-08-23 03:01:43,FALSE,NA,"767919723220758528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ela__ch",63,TRUE,FALSE,NA,NA
"8841","Meet our client at #Starbucks at #Beijing #Airport terminal 3 arrival hall and start the #layover tour to #GreatWall https://t.co/L4dosRqmN0",FALSE,0,NA,2016-08-23 03:01:40,FALSE,NA,"767919707206725632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeijingLayover",0,FALSE,FALSE,NA,NA
"8842","RT @JustPassionPost: If Starbucks delivered, I would be a morning person.",FALSE,0,NA,2016-08-23 03:01:37,FALSE,NA,"767919694938382337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Portitima",40,TRUE,FALSE,NA,NA
"8843","Vanilla bean from Starbucks &gt;&gt;<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",FALSE,0,NA,2016-08-23 03:01:32,FALSE,NA,"767919673639858176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b0mbasxjvss",0,FALSE,FALSE,NA,NA
"8844","RT @PuppuccinoHQ: Starbucks is always better when you go with your best friend <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><U+2764><U+FE0F> https://t.co/R1HeyXgoxt",FALSE,0,NA,2016-08-23 03:01:28,FALSE,NA,"767919657084788736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OdalisHuertas",182,TRUE,FALSE,NA,NA
"8845","Starbucks here don't got strawberry black iced tea :(",FALSE,1,NA,2016-08-23 03:01:22,FALSE,NA,"767919632233574400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D_sooon",0,FALSE,FALSE,NA,NA
"8846","RT @Starbucks: You <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing what I'm <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing? #StarbucksDate #Teavana https://t.co/YTme9X7XE3",FALSE,0,NA,2016-08-23 03:01:16,FALSE,NA,"767919609324331008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jae_apostrophe",604,TRUE,FALSE,NA,NA
"8847","I'm at Starbucks in Edgewater, NJ w/ @emineyerlii https://t.co/X4NMsIaQ6r",FALSE,0,NA,2016-08-23 03:01:14,FALSE,NA,"767919600994553856",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","nytuby",0,FALSE,FALSE,"-73.98203015","40.81421523"
"8848","i haven't had starbucks this whole school year someone make my day tomorrow<U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",FALSE,4,NA,2016-08-23 03:01:05,FALSE,NA,"767919562826387456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennaadkinsss",4,FALSE,FALSE,NA,NA
"8849","RT @burningkarma: Kid at this Starbucks planning his PokemonGo strategy just mocked me for planning my fantasy football strategy. Even my l…",FALSE,0,NA,2016-08-23 03:01:01,FALSE,NA,"767919544954458117",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaulMHigginson1",1,TRUE,FALSE,NA,NA
"8850","RT @UHTBBrokers: Welcome back #UH #Coogs! <ed><U+00A0><U+00BD><ed><U+00B0><U+00BE> FOLLOW, RT &amp; LIKE to enter today's #BackToSchool Giveaway of a #Starbucks giftcard! https://t.c…",FALSE,0,NA,2016-08-23 03:01:00,FALSE,NA,"767919540864815105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmyZada",86,TRUE,FALSE,NA,NA
"8851","Fun fact: on campus, there are more Starbucks visible to the naked eye than stars.",FALSE,0,NA,2016-08-23 03:00:55,FALSE,NA,"767919519893291008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JMarowak",0,FALSE,FALSE,NA,NA
"8852","Because Starbucks is life<ed><U+00A0><U+00BD><ed><U+00B2><U+0098> https://t.co/Fdl5byNzS1",FALSE,7,NA,2016-08-23 03:00:54,FALSE,NA,"767919516122701825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","citylighthearts",2,FALSE,FALSE,NA,NA
"8853","RT @anhthunguy: you know you're hella asian when you go to starbucks and get milk tea <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/LjQ9dEPw1I",FALSE,0,NA,2016-08-23 03:00:52,FALSE,NA,"767919507474042880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellalorein",63,TRUE,FALSE,NA,NA
"8854","That's what happens when you rent a place with a Starbucks on the block. https://t.co/4wyFK1i5Rl",FALSE,0,NA,2016-08-23 03:00:43,FALSE,NA,"767919470018908160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","donaltc",0,FALSE,FALSE,NA,NA
"8855","I wanna drink starbucks!!!",FALSE,0,NA,2016-08-23 03:00:38,FALSE,NA,"767919447088640000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gold_JeewhY",0,FALSE,FALSE,NA,NA
"8856","For Halloween I'm going as #WhiteFeminism so basically just a giant Starbucks cup filled with tampons",FALSE,0,NA,2016-08-23 03:00:34,FALSE,NA,"767919434002345984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewRidgeway",0,FALSE,FALSE,NA,NA
"8857","When I bring you Starbucks @ work @jamieruffinnn <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/PRgMONSPmm",FALSE,2,NA,2016-08-23 03:00:28,FALSE,NA,"767919406986895360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","that1dudefromYL",1,FALSE,FALSE,NA,NA
"8858","Starbucks new 10 oz.ceramic white with ZIPPER 2015 https://t.co/GbrDCoABVV https://t.co/ozo6CFkdCW",FALSE,0,NA,2016-08-23 03:00:26,FALSE,NA,"767919400506785792",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","items_auction",0,FALSE,FALSE,NA,NA
"8859","My cousins taking me Starbucks cause I'm sad <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+0098><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B1><U+0085><ed><U+00A0><U+00BD><ed><U+00B1><U+0080>",FALSE,0,NA,2016-08-23 03:00:21,FALSE,NA,"767919379149230081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jemaamerica",0,FALSE,FALSE,NA,NA
"8860","I'm at Starbucks Coffee - The One in Manila, Metro Manila https://t.co/z3tFLaRGGZ",FALSE,0,NA,2016-08-23 03:00:21,FALSE,NA,"767919379094929409",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","christinevllnv",0,FALSE,FALSE,"120.991438","14.608355"
"8861","Husky Adventures in Travel: 
2 SBUX fails: Pascale and to Lisa: ""Starbucks doesn't use… https://t.co/4dNq7BWf0F",FALSE,0,NA,2016-08-23 03:00:21,FALSE,NA,"767919377127763968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","UW_WSoccer",2,FALSE,FALSE,NA,NA
"8862","RT @SucioGato: —Welcome to Starbucks, how can I help you today?
—Oh yes, you look like my cousin from Chichiriviche, ok, do you have big pa…",FALSE,0,NA,2016-08-23 03:00:04,FALSE,NA,"767919304851480577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariviparati",44,TRUE,FALSE,NA,NA
"8863","FREE $5 Starbucks Gift Card with $10 Gift Card Purchase - ends 8/29... https://t.co/pUaAerPCJz",FALSE,0,NA,2016-08-23 03:00:00,FALSE,NA,"767919288602755072",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","FreebiesFrenzy",0,FALSE,FALSE,NA,NA
"8864","#HailSatanAndTrustNoOne
#BITCH @ Starbucks Plateros https://t.co/GCp1I20yXC",FALSE,0,NA,2016-08-23 02:59:58,FALSE,NA,"767919283099893760",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","amra_alhazred",0,FALSE,FALSE,"-99.19293683","19.36977362"
"8865","FREE $5 Starbucks Gift Card with $10 Gift Card Purchase - ends 8/29
https://t.co/63kLgoUkcc",FALSE,0,NA,2016-08-23 02:59:58,FALSE,NA,"767919280033763328",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","beautysweeps",0,FALSE,FALSE,NA,NA
"8866","@chieflopez_ let's go to Starbucks",FALSE,1,"chieflopez_",2016-08-23 02:59:56,FALSE,"767915587930497025","767919271477284864","2583395671","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fuuck_erik",1,FALSE,FALSE,NA,NA
"8867","RT @ltsKardashians: Kylie is 18 and already has her own house and 6 cars and I'm still trying to gather enough change for sum Starbucks htt…",FALSE,0,NA,2016-08-23 02:59:52,FALSE,NA,"767919254230269953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_paaolaherrera",2294,TRUE,FALSE,NA,NA
"8868","RT @bryanlanning: HOLY STARBUCKS, BATMAN. This is so good! https://t.co/dxAPWQKHlL",FALSE,0,NA,2016-08-23 02:59:46,FALSE,NA,"767919231233093632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justinwidad",44,TRUE,FALSE,NA,NA
"8869","I want Starbucks <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,1,NA,2016-08-23 02:59:42,FALSE,NA,"767919215101620224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kayleezzy",0,FALSE,FALSE,NA,NA
"8870","@monabananah if I work for Starbucks again after my maternity leave Imma try to transfer to your store <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> lol",FALSE,0,"monabananah",2016-08-23 02:59:21,FALSE,"767917427929645057","767919126744489985","96208389","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexisAlllen",0,FALSE,FALSE,NA,NA
"8871","@_m_a_ra_ I agree with everything except the drinks. Timmie's drinks are hands down better than Starbucks",FALSE,1,"_m_a_ra_",2016-08-23 02:59:16,FALSE,"767918895156068353","767919105869504512","2511030291","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","handler_ryan",0,FALSE,FALSE,NA,NA
"8872","@Starbucks why aren't there starcodes on K-cups, but there are on beans/grinds? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,0,"Starbucks",2016-08-23 02:58:56,FALSE,NA,"767919021270466560","30973","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Megzies27",0,FALSE,FALSE,NA,NA
"8873","Jane Philpott lounge access is $520. That's $10/wk for access to a real workspace. Avg Starbucks cheque is $6-8, no guarantee of a table...",FALSE,2,NA,2016-08-23 02:58:40,FALSE,NA,"767918952701845505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnHimpe",0,FALSE,FALSE,NA,NA
"8874","everytime I go to Starbucks and they ask for a name they think I'm messing with them",FALSE,3,NA,2016-08-23 02:58:36,FALSE,NA,"767918936767680512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rhappy97",0,FALSE,FALSE,NA,NA
"8875","I literally hate Starbucks",FALSE,0,NA,2016-08-23 02:58:21,FALSE,NA,"767918874171936769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kamy114",0,FALSE,FALSE,NA,NA
"8876","Starbucks and boba sound good rn <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,1,NA,2016-08-23 02:58:21,FALSE,NA,"767918872255082498",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Jazmin_Ramirez",2,FALSE,FALSE,NA,NA
"8877","If anyone plans on going to Starbucks tomorrow morning pleaseeee lmk",FALSE,0,NA,2016-08-23 02:58:19,FALSE,NA,"767918867465187329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savannahjh98",0,FALSE,FALSE,NA,NA
"8878","RT @ILoveBernie1: RT kierobar: BOYCOTT STARBUCKS: Supported Dark Act and uses only GMO Milk. OrganicIndiaUSA Sambazon stashtea LYFEK… https…",FALSE,0,NA,2016-08-23 02:58:07,FALSE,NA,"767918813534760960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","inside_dystopia",6,TRUE,FALSE,NA,NA
"8879","Dear Lord, please help me wake up early enough to get Starbucks before my 8am tomorrow. Amen.",FALSE,1,NA,2016-08-23 02:57:59,FALSE,NA,"767918783449014272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skylarcourage",0,FALSE,FALSE,NA,NA
"8880","Show up to Starbucks at the mu within the hour and show me this tweet, I'll buy you a drink and give you a free life story",FALSE,1,NA,2016-08-23 02:57:52,FALSE,NA,"767918750737641472",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Callsign_What_",0,FALSE,FALSE,NA,NA
"8881","So when is pumpkin spice coming back to Starbucks???",FALSE,3,NA,2016-08-23 02:57:51,FALSE,NA,"767918749919776768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dianasaurs_",1,FALSE,FALSE,NA,NA
"8882","What starbucks optimized its savor congruent with changing its paired logo call into being: zhGxynpgY",FALSE,0,NA,2016-08-23 02:57:38,FALSE,NA,"767918694915682306",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","BraydenBeverly",0,FALSE,FALSE,NA,NA
"8883","RT @CeIebslnHS: -late to 1st period with Starbucks
-on the cheer squad
-popular
-gets black out drunk on weekends
-sister is a hoe https://…",FALSE,0,NA,2016-08-23 02:57:34,FALSE,NA,"767918677299720192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","siredtolydia",779,TRUE,FALSE,NA,NA
"8884","My sister has been trying to find a way for me to get to clc faster but there's no Starbucks <U+2639><U+FE0F>",FALSE,0,NA,2016-08-23 02:57:33,FALSE,NA,"767918671956021249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OMBitsandrea",0,FALSE,FALSE,NA,NA
"8885","RT @Starbucks: You <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing what I'm <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing? #StarbucksDate #Teavana https://t.co/YTme9X7XE3",FALSE,0,NA,2016-08-23 02:57:32,FALSE,NA,"767918669758394368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bimbikins",604,TRUE,FALSE,NA,NA
"8886","Seriously, that's bad customer service and bad attitude and doesn't belong at Starbucks!!  https://t.co/eMMW6FEhH3",FALSE,0,NA,2016-08-23 02:57:30,FALSE,NA,"767918661554282496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shemararae",0,FALSE,FALSE,NA,NA
"8887","I'm seriously down for a Starbucks run",FALSE,0,NA,2016-08-23 02:57:24,FALSE,NA,"767918635293605890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimSkywalker_",1,FALSE,FALSE,NA,NA
"8888","I want Starbucks",FALSE,1,NA,2016-08-23 02:57:23,FALSE,NA,"767918629169967104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xfabiolaaa_",0,FALSE,FALSE,NA,NA
"8889","@Mikeggibbs If she's in an airport 52 weeks a year, that's $10 a week. Average Starbucks cheque is min $6-8, and no guarantee of a table.",FALSE,8,"Mikeggibbs",2016-08-23 02:57:21,FALSE,"767900985788403713","767918624363339776","90732175","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnHimpe",7,FALSE,FALSE,NA,NA
"8890","@sallistro @Starbucks <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>catch ya girl up there visiting colleges in november",FALSE,1,"sallistro",2016-08-23 02:57:17,FALSE,"767918282145931265","767918606776725504","2749595577","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coriwis",0,FALSE,FALSE,NA,NA
"8891","@x0_jessicaaaa @l0vely_jenni @girlideas it's literally you guys when you see Starbucks",FALSE,1,"x0_jessicaaaa",2016-08-23 02:57:17,FALSE,"767918413582852096","767918605681975298","1083562237","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SabriNunezz",0,FALSE,FALSE,NA,NA
"8892","Need caffeine (@ Starbucks in Las Vegas, NV) https://t.co/kVrZi6L4fw",FALSE,0,NA,2016-08-23 02:57:17,FALSE,NA,"767918604029403137",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Bigmac1130",0,FALSE,FALSE,"-115.17095899","36.12342673"
"8893","Guess bwood serves Starbucks now",FALSE,2,NA,2016-08-23 02:57:06,FALSE,NA,"767918560370843648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnnyOrchard21",0,FALSE,FALSE,NA,NA
"8894","I'm craving donuts and Starbucks <ed><U+00A0><U+00BD><ed><U+00B8><U+008B><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9>",FALSE,1,NA,2016-08-23 02:57:04,FALSE,NA,"767918553009823744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lily009915",1,FALSE,FALSE,NA,NA
"8895","@Mackenzi1995 @Starbucks possibly...we need to go tent shopping for our adventureversary <U+26FA><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"Mackenzi1995",2016-08-23 02:56:58,FALSE,"767917843832799232","767918524320796673","52609518","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rothrocket",0,FALSE,FALSE,NA,NA
"8896","I just checked in at Starbucks with #mPLUSPlaces Download today!  https://t.co/PPiFKfko3e",FALSE,0,NA,2016-08-23 02:56:52,FALSE,NA,"767918500388167684",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Double_0_N00b",0,FALSE,FALSE,NA,NA
"8897","@ReichertTaylor @Starbucks omg thank you !! How do you not see chunks while pouring <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,1,"ReichertTaylor",2016-08-23 02:56:48,FALSE,"767917632771072001","767918482620977152","411797200","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davis_jordannn",0,FALSE,FALSE,NA,NA
"8898","@MariamSawa PE will never be the same without them complaining about us and watching them drink Starbucks 24/7",FALSE,1,"MariamSawa",2016-08-23 02:56:43,FALSE,"767918246645280769","767918462891008000","2869205200","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mendaaa24",0,FALSE,FALSE,NA,NA
"8899","RT @chelsibrianneee: Kinda want Starbucks",FALSE,0,NA,2016-08-23 02:56:41,FALSE,NA,"767918454275842049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Avalos831_",3,TRUE,FALSE,NA,NA
"8900","RT @ILoveBernie1: RT kierobar: BOYCOTT STARBUCKS: Supported Dark Act and uses only GMO Milk. OrganicIndiaUSA Sambazon stashtea LYFEK… https…",FALSE,0,NA,2016-08-23 02:56:37,FALSE,NA,"767918437985247232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AANaseer",6,TRUE,FALSE,NA,NA
"8901","@heidiorejel @julieegee_ yes we do!!! Bitch lets get Starbucks",FALSE,0,"heidiorejel",2016-08-23 02:56:26,FALSE,"767918292501528577","767918393194258433","1210735039","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FinestCharliee",0,FALSE,FALSE,NA,NA
"8902","@Ohh_Ingrid @tamtasia_ Starbucks, Ingrid?",FALSE,0,"Ohh_Ingrid",2016-08-23 02:56:26,FALSE,"767918153351385088","767918390287532032","238343747","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chenner88",0,FALSE,FALSE,NA,NA
